Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
58642,-0.451382569628168,2.22514650025341,-4.95305045271638,4.34222824814605,-3.65619018970243,-0.0201214656089607,-5.40755361778584,-0.748436141338482,-1.36219775131112,-4.17062288702767,3.76230638231684,-4.22622469486547,-2.04669403006077,-4.71049793587464,0.217572360008267,-4.73908378383857,-6.13188675183675,-2.42587063860491,2.31416486951171,0.724381267691587,-0.575924092076688,0.495889440695266,1.15412793921228,-0.0161857864909953,-2.07992826296301,-0.554376906341192,0.455179270612071,0.00132065645985432,113.92,fraud
58804,1.15932114073182,0.139306826420946,0.586245176435894,0.505540040636713,-0.35607980122332,-0.320185496480117,-0.1299425627093,0.0801441573439369,-0.197304598775881,0.0654433668500845,1.84707718015267,1.08730207655911,-0.0567287421617603,0.522608257364928,0.59383406602018,0.158138545515478,-0.307961005819186,-0.534010023689747,-0.263181131156032,-0.135012522475587,-0.167248895948548,-0.499043340849836,0.181391164127909,0.212572726349917,0.0793803854831929,0.0949380795463211,-0.0176737474880905,0.00703436855866774,1.98,true
58822,-4.38422089880268,3.26466481012305,-3.07715801666012,3.40359359659281,-1.93807528041028,-1.2210812776781,-3.3103166090276,-1.11197501012863,-1.97759328056305,-3.28820356526528,2.88609147657536,-6.84897793447677,-1.02923459062256,-7.46010298330266,0.0559060176229105,-4.33478342671028,-9.87456039324105,-3.54190332932228,-0.531558760456647,-0.141533268810834,2.07638272101207,-0.990302787008607,-0.330358452316133,0.158377625833497,0.0063514462492984,-0.493860013315231,-1.53765237842389,-0.994022490842227,45.64,fraud
58954,1.18748387267926,-0.0552146436598997,-0.15312393685584,-0.977242642478755,-0.311875738088585,-1.25588379378027,0.401941296169035,-0.279378427215115,0.504504915577951,-0.818196602164073,1.76588796156329,1.74482019553972,0.515345888789769,0.658110933527693,0.662094978522227,-0.54112240810299,-0.392129835070282,-0.125245338415305,1.07890299155902,0.0191442935880592,-0.286447333721634,-0.867828813820399,0.0380491814893389,0.305141808110462,0.492572578363357,-1.03873025210433,0.0209013482346649,0.0210025026130088,49.98,true
58955,-1.99093022565184,0.263971552482026,0.913369397665509,0.564637846535161,-1.98387125958012,0.0676211444227314,-0.641862865493416,1.01674317348138,-0.8745937437493,0.511890490531398,-1.02460146533792,-0.641342107884926,-1.1956197994685,0.553055645440064,0.864455833584608,-1.84725970809425,0.981617856167931,1.37404566845264,-0.83887178402022,-0.504628711809955,-0.105959860957996,0.17472403511838,-0.0983653677180802,0.37259989904217,-0.23778240215311,-0.165495128095714,0.27218725698703,0.0530120891549417,135,true
58968,1.03305358895082,-0.255591950500582,0.89982842168458,1.46765965695178,-0.631476853526809,0.585472282055532,-0.55120154618504,0.392561169189696,0.816711474957115,-0.0561906025538188,0.609661312586151,0.624735654994679,-1.66778969466601,0.082667229402341,-1.25047968233702,-0.555199599723429,0.266511733323908,-0.219511687427604,0.0374060695206608,-0.232183738520476,-0.0362934274768456,0.116492984363106,-0.0860549332632907,0.0172970473874709,0.529935684170794,-0.273166411891161,0.0561901211502367,0.0133065536195008,29.99,true
58979,-1.06951790957665,-0.26134825272763,0.928381356654542,-1.50630123937859,2.01225847875341,3.88477766767067,-0.727301340631412,1.05056031342209,-1.12220854245655,0.159321950899988,-0.928411043065769,-0.494602948682488,0.149775506937679,-0.383250355554263,-0.00398341163844182,-0.839772782868225,-0.845244305120456,2.0415681506162,-1.32497246023856,-0.489962933405841,-0.217888133068243,-0.228525432389033,-0.438049884235181,0.987186444265559,0.639268084219404,-0.262971727051015,0.0431465261988032,0.0371075558605184,41.35,true
59011,-2.3269223698887,-3.34843873033788,-3.51340796089061,3.17505971028128,-2.81513703435586,-0.203362788049123,-0.892144430418318,0.333225702638422,-0.8020052289805,-4.35068531246963,3.06424584128211,-2.71873063246571,0.0687877027069899,-5.58687312563725,-0.966076477695954,-2.50204941657576,-4.46049463214891,-0.870525745045081,0.595629103995644,3.20917094389277,1.22664839880046,-0.695902072928095,-1.47849021051453,-0.0615525997443275,0.236155012156618,0.531910616094765,0.302324354380578,0.536375347733134,1389.56,fraud
59072,1.14213358394041,-1.70313288260242,0.625154911711178,-1.4211040902641,-1.66015755012628,0.46903193995211,-1.45982652007978,0.339991045229838,-1.6501258232342,1.49692969931604,1.38127213169417,-0.837451488736254,-1.01738228784266,0.080770276128557,0.825465865786206,-0.45824804854102,0.774833041300736,0.104447939712985,-0.903227245805649,-0.231088637111812,0.100563992095995,0.400301128826828,-0.0369612694115525,-0.317334271185215,0.0694302965510342,-0.069282654220977,0.0494100860798054,0.0274707818613456,128.8,true
59073,0.919763697635054,-0.599375358306012,1.93780589364814,1.92750216297655,-1.57334763972158,0.660061467669317,-1.09454135550826,0.467858586215879,1.80526225432411,-0.427032088285474,-0.931161673573006,0.537872342551808,-1.2613319600453201,-0.830391608524765,-1.27483516807676,-0.91731178517018,0.842560639527923,-0.717004371550353,-0.390838840988926,-0.184974784696972,0.0111543665827065,0.423042345036669,-0.0296378437935062,0.63732553486969,0.364579388450841,-0.230098782272604,0.111211701119151,0.0468057579663173,55.12,true
59103,-0.547030816480455,0.763899295952793,1.30432466657837,-0.0012627133581683,0.0371418194729064,-0.351015081649671,0.469768783601661,0.284744356233642,-0.444739687684569,-0.359270655433841,1.62819013216744,-0.0532124727745422,-1.54586889608354,0.119081859870984,0.603455387638356,0.302835299048403,0.196876357181065,0.0428278504748789,-0.232407541562439,0.0712009595146565,-0.165416041138616,-0.557306466913897,0.127264476754235,0.127281829472683,-0.327384963910858,0.0757900615997441,0.235871868769463,0.0871821946695906,30.99,true
59262,-1.99052654017015,1.28703301597143,0.211957014096268,0.458902715751435,-0.363847743387569,-0.354135653169769,0.300943249152862,0.147072453716848,0.553367884715834,0.773134485717614,-1.16827450253803,0.541743079901876,0.839524204929356,-0.339172124391864,-0.102209871424466,-0.463514964641281,0.115121247675714,-0.428101190515367,1.13384413598534,-0.025478333249469,-0.198171868691726,-0.119123657087152,0.123755238809222,-0.0587469203129667,-0.486578325349471,0.220154508486656,-0.143253112138902,0.465531293036777,45.06,true
59266,-0.998027905731733,0.138850471187414,-0.384122544415245,-0.9359877250463,2.96322009187484,2.9839734993008,-0.0563535514590404,0.907828425205304,-0.387108479005634,-0.300946161993376,0.0062980453130632,-0.31974819190495,-0.0289545638390558,-0.313155059632321,1.15081545770495,0.732564361345303,-0.509341680834176,0.33919623176277,0.347611857666077,0.109689692761262,-0.351632569016999,-0.945427252294949,0.573723422306838,0.922985155223153,0.138660629591981,0.102089155975018,0.203646273502442,0.0173272546124882,0.89,true
59308,-0.535631973403227,0.014669066668499,1.2665175450036401,-1.50624128841291,-0.949850432720717,-0.849597143030123,1.1088129786881,-0.265474501391802,0.41132107931036,-1.48457927487345,-0.00564274161553255,0.752342626258912,1.05261138046368,0.0324624862007677,1.88438265591751,-0.639916895708338,-0.0420952429421752,-0.00207692366474617,1.48213163475705,0.553986540866407,0.0353896867329304,-0.11845872829931,0.425224253148257,0.416207313963735,-0.417580222232246,-0.182222117335934,0.087225101205645,0.16355710635202,194.34,true
59321,-1.33061739707668,2.22336581477382,-1.07667552023931,0.902101165952412,-0.497976284905093,-0.853248687092423,-0.135183480449601,1.16343727452531,-0.672773800589101,0.101839157975903,-0.688482027166014,0.612610506734346,0.260937700417211,1.30518319217085,0.817875567442432,-0.52912879884151,0.612203345367628,-0.504468510111623,-0.05183250607678,-0.0546826100725155,0.227951380651862,0.656129733356838,0.219815080653538,0.083987991321016,-0.607067683965933,-0.369820516722996,0.298276282581977,0.154502449689619,8.99,true
59385,-7.62692409246447,-6.97642000754641,-2.07791115073952,3.41675415987856,4.45875840248762,-5.08040779918275,-6.57894786782983,1.76034141396682,-0.599508728352202,-4.00174208524931,2.61176184321338,-2.21069105518154,0.145323220628924,-5.28167813117348,-1.44622731547596,-2.34217826208892,-4.44208205885268,-0.812202197039381,0.254771833248553,2.87526030369363,1.22479498325958,-0.656639147267532,-0.330810728527997,-0.0789460153087798,0.270305924800976,0.431119110160139,0.821381426988655,-1.05608777393768,18.98,fraud
59420,1.230873374594,0.162339280591762,-0.358458718532457,0.769424870933309,0.558736255667323,0.31533655136649,0.154540323907687,-0.0113786793375767,0.0784313742945402,-0.0421523766488878,-1.43229796163394,-0.214238104218735,0.177806833191014,0.351856476896025,1.28399085663523,0.171719120197213,-0.652528394737036,-0.13046753141052,-0.212554666071548,-0.0610853662173353,-0.0159195115762366,-0.039713200719182,-0.273284902433673,-1.31544996517259,0.786794878245125,-0.215521554184778,0.0213199734703695,0.00885118122111462,40,true
59627,-1.89093340764897,-0.288235074515049,1.52127549212332,-0.281259178898527,0.853491341646402,-0.225048426804082,1.1239397282199,-0.779446314685891,0.990339244523549,0.979968950475676,0.922235472721111,0.930212383252613,0.58452369211604,-1.35915121155145,-1.53789220320171,-0.140810036985041,-1.05683310649935,-0.145267465339607,0.0939666258492431,-0.325150989673908,-0.382673282794135,0.384451899404604,0.229619341516452,0.0751423222246543,0.222974461832931,0.083878612458161,-1.29467800408983,-0.845074811617466,25,true
59669,0.326006629816884,1.28663756547088,-2.00718128715265,2.41967479633278,-1.53290169734535,-1.43280331503216,-2.45952963994058,0.617737791926574,-1.12586103037287,-3.23678401592309,3.5617949640183,-3.91467935228848,-2.12495645598654,-4.45889502952153,0.578201875425492,-2.3433041192933,-5.07145010804216,-0.749172320846648,0.22842274838649,0.222666683155765,0.556894674408544,0.169775528574355,-0.174357059251063,0.308061323046213,0.710996128051644,-0.23102981819073,0.580495233837149,0.30098403791885,6.27,fraud
59739,-0.508281987484764,1.04782736706811,1.25146597606341,-0.0577490376244082,-0.0303753006406035,-0.685758436799257,0.515708907763803,0.107449347761474,-0.39950205984449,-0.195951421747177,1.28254323826127,-0.048162870292323,-1.19766260621016,-0.0232981919421983,0.336661726327653,0.624996893785834,-0.179596687403456,0.501253506430188,0.211690907134523,0.0280987468249316,-0.209611157273254,-0.677632397124083,0.00362943505537777,0.243369872993771,-0.241321752928431,0.0462350229531858,0.0987200534665623,0.0824620363977177,2.69,true
59768,1.47159075719785,-1.23402402900874,0.279178418630956,-1.59550412802824,-1.34432421477528,-0.101130324016625,-1.24933035238664,0.0304453982182765,-1.81321966553313,1.6169986317195,0.348240182055836,-0.781283130039647,0.114863752647981,-0.176466260743463,0.168199910119992,0.198651481771073,-0.101906284844879,1.12230905201826,0.167383467162832,-0.261998504264272,7.8541335611845e-4,0.310946727979206,-0.194016342202031,-0.504003228004391,0.513078600507607,0.00841695773711049,0.0294934781866253,0.00759634103161477,40,true
59777,-8.25711081724667,-4.81446073955621,-5.36530689032661,1.20422986423394,-3.3474200965739,-1.33160147516446,-1.96789279857039,1.29543781710486,-1.67441524280437,-3.42605225253339,0.144562690111297,-4.28352931016896,-0.24089504151477,-3.65749040377527,0.923104767832095,0.844221069436753,-3.94831185243281,-1.8075159915996,0.105878827218844,-1.23398725720348,0.436390207477188,-0.077552722802211,-3.09162435615504,-0.390200885685448,-0.288688941339997,-0.340004217403437,0.0398191045440342,-1.00790031022705,319.2,fraud
59840,-3.21538175967748,-0.364223121381638,-1.26188334354906,3.79494903930385,0.71120593031272,-1.31647560298004,-5.16514055601052,0.625278383544947,-1.582300584728,-3.25263359468289,5.04075120270381,-5.31444220386187,-0.656470662006063,-6.23304367078495,0.974771279276835,-6.8903177453801,-9.51641148491956,-4.36412771489086,2.59857755637223,0.0196261688931224,0.40134124079647,0.152191258747201,-0.93467547449829,-0.256148382367333,-0.469403308828214,-0.282495914081921,0.86607691066145,-0.433465943783225,5.91,fraud
59909,-1.14071895555406,0.819873125925497,0.261606712559529,-0.0961828499666691,0.657426129249441,-0.430751999810822,0.213287869880735,0.418331669957084,-0.340701250292942,-0.597368707781494,-1.62326900927566,-0.459907727865349,0.301565401499293,-0.21605864960421,1.01669753461005,0.932299607053382,-0.345477286504172,0.385454862821686,0.481293758837243,-0.0531259964055638,-0.336251236439248,-0.925509926115481,0.338601643154657,-1.0827574573872,0.150750392768802,0.16900518404547,0.0537503032350366,-0.0365224739925382,9.72,true
59958,-1.21205914315469,-0.184246155992096,1.22143089984952,0.378187840789404,1.15416773126614,-0.0206713350027685,0.594846335270946,0.22583579483178,-0.480647738077467,-0.618870836704433,0.654188793363841,1.11009102247284,0.20199126023285,0.0664394567589366,-1.50047742699472,-0.293065280793775,-0.405551444799726,-0.270816716686282,-0.556220306381982,0.224875480342434,0.173224451598492,0.266526844996878,0.156678468489211,-0.302889716177261,0.00336268082869196,-0.538207274154747,0.0961611230545514,0.155662602745022,103.39,true
60030,-0.339178561645269,0.386612770440978,1.76343664677987,-1.2742115539714,-0.921157023506522,-0.518230732779066,-0.363447503979806,-0.895097360725917,-1.19804969857803,0.223437256295092,-0.265948562067719,-0.282611672336389,1.28980789670934,-0.652010880177914,0.646019541033515,1.22632644186137,0.128504276870328,-0.990495652218289,0.440131873702174,0.0251502408087536,1.14135622546179,0.811725442979843,-0.118495653340301,0.436713286258468,0.0735937830828888,-0.141319162271273,0.10350707317813,0.0323859933816174,17.6,true
60083,0.975782024899193,-0.142864825754042,0.413472801158229,1.39388059464932,-0.370754493696379,0.0149946940214547,-0.0238145335345705,0.170045616000643,0.197259250047837,0.0489368492095568,1.13458077880133,0.629646055431373,-1.48002398472227,0.536986528784841,-0.665591645804115,-0.519671187597931,0.160377447645305,-0.384091795319586,-0.168561280602617,-0.128123634729246,-0.0098793086874182,-0.0425233872514238,-0.0945343047227736,0.201725125901992,0.538735907519666,-0.345349097350521,0.0155382478303243,0.0169107554242464,76,true
60125,1.0063661978494,-1.18876121581202,0.829722313817269,-0.742508288338742,-1.19743520006774,0.575941943529602,-1.11259260833151,0.321287501305333,-0.696960835768709,0.627836838057047,1.8542286354096,0.294183422405228,0.321755292304939,-0.188969454036407,0.922640592883797,1.09467694470252,0.366268096779925,-1.25404295373478,-0.252315026555529,0.294882837785863,0.565249426212086,1.34661454607932,-0.164498806956471,-0.234337852544458,0.2077614267867,-0.0207939112224917,0.0444644019116228,0.0305254192489101,134.99,true
60353,-3.97521647515777,0.581573270980264,-1.88037210743636,4.31924127992395,-3.02432976021596,1.24079277107972,-1.90955892631241,0.660717557074542,-2.7526105653686,-3.55038539904852,4.83896418696128,-6.04023537903875,-0.374460483695606,-6.22194535944177,0.958758443736388,-5.07364263456328,-10.441008666182,-3.75552460094433,0.606452965011177,-0.656511434265513,0.578984295739867,1.39731081981072,1.04532195036713,-0.303999869268857,0.00529495925073387,0.235435243641064,0.962014797484666,-0.67355739317081,454.82,fraud
60434,-1.89291899302377,1.58775575075724,0.508562442714834,-1.63828408848452,-0.464245551635813,-0.207835727889608,-0.122353391712591,0.624956681996757,0.662514674516968,0.627438123468058,0.972833470668052,0.390074053367219,-0.829065460708318,0.256041322103264,0.2175914518387,0.695737791088231,-0.620294778422798,-0.155191274223861,-0.786601449851264,0.172402416419887,-0.0301787520957217,-0.243442554213561,0.073873892835565,-0.307303524976106,-0.212019611911741,0.721418596071207,-0.185343304790588,0.176103492846838,3.84,true
60779,0.997534349416087,-1.339659191005,1.02524797744151,-0.462801819647551,-1.33589105022818,0.953432364009926,-1.26156754740265,0.473812081982018,-0.0740079432516157,0.424428650918131,1.26477933078753,0.377102588104044,-0.533800858920349,-0.541394301974526,-0.808424186918102,0.38058043041354,1.03502554960156,-1.8734372180372,0.447294654153036,0.188581327660067,0.171363219831702,0.431468931163375,-0.0369529962762218,-0.264872703335222,0.148752184236063,-0.212369364337686,0.0595180517910451,0.0264150894525929,120,true
60909,1.1759074109706,0.477230777143421,-0.513719631434904,0.76713610500997,0.150812489638482,-0.808097554774947,0.153961418320965,0.0217859731143472,-0.265198603992351,-0.553401524111121,2.09394899058494,0.0682960226839859,-1.4127267280242,-0.824324443479348,0.63469679609436,0.450886627421946,1.20612304348531,0.391258653769631,-0.50376749218415,-0.173399764346287,-0.074840320394641,-0.218447854507155,-0.0269445659885547,0.0798590337744486,0.400592914307949,0.372502898466213,-0.0254936612704254,0.0288059159995191,0.76,true
60935,-0.300250555855713,0.756388082159716,0.973182453732793,0.601043000655939,0.839991458812463,0.88739758363332,0.378842158248415,0.313658982081439,-0.683200643370389,-0.0315237768424905,0.0775137097459349,-0.32449638041443,-0.769148196032089,0.649314416116851,1.08035191050772,0.0282153822576676,-0.519263804579533,0.749625071633564,1.19800252737237,0.0566716232568542,0.0552389718002221,0.11372255529698,-0.223706124637002,-1.38022073625423,-0.22269741847491,-0.268028865211437,0.1669609116473,0.125801309362247,18.87,true
60999,-0.847621726150631,1.30625517093001,1.432413366676,0.145630832523708,-0.527326169497067,-1.24622319767744,0.4374357961248,0.262553980722116,-0.773729191719331,-0.575694767685166,0.124595091135127,0.899019313658793,1.15106647517651,0.266315664993941,0.647415716975506,0.113231845307139,-0.0960770819886117,-0.623392851928405,-0.202644268049871,0.0826106184092172,-0.126294334974059,-0.420066550998224,0.107419202455412,0.928575523976698,-0.198932290005474,0.0358628228870957,0.145990211106149,0.0570457463938123,12.99,true
61022,-0.371806497616652,0.819405299146835,2.13479324857331,0.563417750025356,-0.20351898014555,-0.691184790312156,1.03344066224498,-0.330349669572036,-0.423058405378712,-0.34811315291029,0.021603477730548,0.385312077078035,0.74387221902007,-0.218904372156293,0.875811514412115,0.0628620615497715,-0.563683547551445,-0.231125544317678,-0.341691925936412,0.162257749932586,-0.100286133887559,-0.220376701365579,0.0735076255303606,0.671890037165633,-0.187954537255942,-0.71749007019634,-0.087782763517779,-0.138917884275104,59.99,true
61108,-2.7560071191969,0.68382137690334,-1.39016888269883,1.50188726081003,-1.165614355805,-0.13120694925796,-1.47874061646082,-0.246921578045176,-0.100522731731488,-2.30110989675506,1.91445404493049,-3.8309980112302,0.719488566785256,-6.35301985790071,1.43871619241123,-3.29723907467834,-4.86297149937169,-2.00235399924327,1.54523326964355,-0.106944639579729,0.320473875601072,0.61102668559867,0.174863684107414,-0.502151101117601,-0.174712784335661,1.17924208342707,-1.16631532833921,0.821214803121569,101.5,fraud
61159,1.08230816286021,0.0736476921695304,0.397175695978086,1.2952529888795,-0.130092394549574,0.147907775470898,-0.0246009064076274,0.141027149171006,0.0667205740319973,0.0419425102420353,1.11741841478601,1.08562243331685,-0.460856177271138,0.316419769022074,-0.764280404563691,-0.511485440240475,0.0266487297230156,-0.447109884708312,-0.0819602284123272,-0.153315098898855,-0.040755943110346,0.0243205422684186,-0.0898201366138836,0.0329213121999507,0.617541143008891,-0.331442395064561,0.0305555249796134,0.00886601081350613,28.88,true
61160,-0.487774748299769,0.75723164858179,1.0812535405155,-1.42319620840864,0.0394457363508228,-0.722651409571201,0.565065011530685,0.0554975045543473,-0.103698154640201,-0.336247729565735,0.82616818103963,0.164757839753714,-0.791928838374328,0.31896444413619,-0.201208030735936,0.805337050306067,-0.969313078577028,0.237714855637848,-0.292000303187304,-0.039578536329479,-0.0337221388661314,-0.161258082862367,-0.112977427535049,0.0341509358901624,-0.236099596845325,0.75836351635912,0.0398687682742493,0.0699637495478043,1.6,true
61163,-1.62632799007687,0.654589111909248,1.25661722055922,-0.768007568634397,0.88454369955445,-0.389694169121277,0.742550837459935,-0.192705646581807,0.0663362156367861,0.540468901888575,0.579065625468771,0.122024619735899,-0.297393115495963,-0.0879284575244557,-0.0258925000401439,0.786796998381189,-1.32188565628572,0.308322283072172,0.0248626446251826,-0.0662929352232293,-0.359363712878933,-0.648552405250078,0.0511070757130067,-0.528940810142055,0.034523557539798,-0.0378452892056645,-0.123569800753441,0.0575459982310898,1.98,true
61174,-0.692052958075852,0.556727736880654,1.32442425556024,-0.0650618311338908,1.46763001855148,0.681087976469111,1.30445256810812,-0.339484306054003,0.155391621143916,-0.309273105966832,-1.82980047577232,-0.378454255481734,0.0248993575904929,-0.632589541461121,-0.561752171344844,-0.32729751265376,-0.718900593980378,-0.489214388813818,-0.351240046973792,-0.0487745570951869,-0.208680061463478,-0.0834573457784659,-0.351329592326383,-1.31917018567724,0.469444329408748,-0.440730416338033,-0.331025833627597,-0.372109673566742,32.46,true
61256,0.46829571015915,-1.29856988728228,1.27143675251084,1.64711277478076,-1.65716060482506,0.159303379283003,-0.495592333429904,0.128349007821517,1.18217565236421,-0.366184725674158,-0.914134171299538,0.31257919833562,-0.0770298883434862,-0.454573775569,0.480563859381213,0.354975906498731,-0.347702684902767,0.487607098229017,-0.555390490724393,0.556852825896946,0.392065680829411,0.591832868489673,-0.405515884314659,0.421159225382653,0.321543615505529,-0.235356543823763,0.029127232955624,0.101902208438336,351.33,true
61392,1.17579603711638,0.124236892108962,0.497464543876141,0.458032848835872,-0.270706760637437,-0.207000427559882,-0.148003270304023,0.103847825245199,-0.155798345334678,0.0715410476677324,1.63217653828357,0.923531329049239,-0.200926849933748,0.545844874485069,0.628511081619085,0.226495415648234,-0.372562914344429,-0.444957807241898,-0.184006250264886,-0.142096586518714,-0.183518680616759,-0.55113740230197,0.159058184649901,0.00134945594863575,0.101169295724416,0.108427370141262,-0.0189148481817796,0.00436956781631323,0.89,true
61523,-2.12699368597247,0.927702940276017,1.4505535937503,-0.0355780687334743,0.244262935121708,-0.790327521143146,0.844097408212499,-0.259667375120731,-0.244489789959649,0.319356169577039,1.23078055559652,0.160231572132223,-1.0611681064778,0.308202432483099,-0.148441462758926,0.324813745840924,-0.857057745022117,0.373365632532289,-0.60154846487857,-0.513821125900637,0.0802256681586327,0.224276116363518,-0.816052263601532,0.557720804727239,0.4234398303178,-0.571301387536239,-1.04965345659897,-0.63178060272675,41.6,true
61573,1.24567381944824,0.166975019545401,0.488305742562781,0.6353219207244,-0.562776680773863,-1.01107261632698,0.0149526614685896,-0.160210863301812,0.17036185217373,-0.0445745893804268,-0.35674901847752,-0.0734595173503765,-0.517759694198053,0.406968934383731,1.12414692288685,0.342469754110769,-0.374656440051376,-0.438992432436683,-0.116090785002835,-0.132079724302295,-0.262580846041176,-0.816263763157847,0.140304302014326,0.357827249299806,0.186422945723389,0.0965444707905616,-0.035866315294695,0.0184945729704665,8.99,true
61646,-1.52230450950001,1.50515204317029,0.372364350808073,2.28686855813503,-0.526518744404641,0.998593092488712,-1.0875560400314,-0.027248402908359,-0.533001251290556,0.169572797878818,2.79039639060721,-2.31695189213093,-0.78253178710191,-3.43173796295146,-0.527701760836688,-3.2935576903327,-3.90149898369755,-2.52544048175208,0.79514422023384,0.412800620721233,0.332216175668172,0.493980864616249,-0.0801982925908616,-0.253327337787628,-0.477799682605952,0.991739677999628,-0.952553959120801,-0.39036399798095,19.04,fraud
61660,-1.4661904422974,0.186019141236028,1.36061766521116,-0.723279457800035,1.80006695383099,-0.267630047003934,0.702639547070124,0.125392326475101,-0.847014493733155,-0.841161899906052,-0.112904124072928,0.642967024878107,0.890948276942276,0.0873863449662896,-0.903402399912266,1.22616821855675,-1.85119239192996,0.771036128904546,-1.18468567355534,0.153567699881719,0.177423449408002,0.111266567240308,-0.389091692107247,-1.03357735695057,1.04906123374938,-0.460895242560255,-0.0388157565457415,0.0501785965723206,49.8,true
61792,-0.231515187496126,1.06911854133861,1.05296810976725,0.740868160368865,1.10213073498946,0.76521639172046,0.940241087793372,-0.253340864217089,-0.657734632615403,0.107026771525637,-1.18445248364382,0.132144138744537,1.76235132403465,-0.294300136215094,1.46978538970732,-0.385765126304048,-0.532677662610711,0.0203163414909642,0.814855266457045,0.21191433897867,0.101488296887286,0.600516782182715,-0.412634590669905,-1.27414484254915,0.00478068971459489,-0.135180886046527,-0.106342997285789,-0.0916735621176083,24.2,true
61819,0.691357603676764,-1.20664404449544,-0.303705632870646,-0.790460289199893,-0.864888010497351,-0.731940989353946,0.215094262996681,-0.139258758376785,1.02477968185854,-0.856268702524915,1.06252535450916,0.72542576979321,-0.742252808168809,0.716532279757583,1.08782472400159,-0.15280696479367,-0.545153551051493,0.946837787531288,0.727563565078835,0.482120628311077,0.381844144167357,0.498287235649046,-0.510719712232656,0.0561768757581927,0.681864787949383,-0.393631235644064,-0.0248713705081129,0.0569815345328501,309.63,true
62057,-0.443577194559216,1.1283713504563,0.80427568013469,-0.34126550641113,0.712680288722745,0.00852440581873427,0.613991682913016,0.0740928096295228,-0.601608078084737,-0.248069419416284,0.561263409926393,0.56509080213686,0.88069775573033,-0.466279110745405,0.216860767639913,0.877102353958377,-0.71008998346902,0.651309735897067,0.639557361797823,0.18214981199445,-0.266074170708729,-0.735686188969378,-0.144432760504315,-0.885606929350724,-0.0180660469350367,0.113624836429694,0.112423443658556,0.0723175293701549,2.69,true
62059,-1.64440309669641,3.1298519330804,-2.57697682172296,3.41557336328899,-0.448525407316687,-1.24189285626533,-1.9916521878557,1.00266488963021,-2.8090712430123,-4.15369240632128,1.39818511854919,-5.65326970240352,-1.23369413839885,-6.332512814541,0.458714800173025,-1.98360960777769,-4.92916202340023,-1.03848208531443,-0.133819199948815,0.290186829391141,0.417762091477206,-0.648575871519649,-0.318617393380036,-0.680412931832076,0.389868676205949,0.0557502963989842,0.394681955439504,0.298820725838569,6.62,fraud
62080,-1.59945740179415,2.60772002929222,-2.98719294171061,3.06415614684784,-2.49791431686821,-0.54110279282052,-2.2777862276701,1.26816610842127,-1.99733105335741,-3.83477508791878,1.11335409263987,-4.97692104108215,-0.795530934675206,-4.54955674371782,1.81376325403563,-3.17746049642958,-5.36934877847861,-1.1214541569793,2.03059193793375,0.22533293042937,0.662933039629134,0.184086858369512,-0.0894518031771282,-0.505999935132595,-0.0622588885489331,-0.0527144132804191,0.322854004983613,0.135267636745646,180,fraud
62326,1.18976765274766,0.270820947365063,0.40168732975839,0.725968250421189,-0.397709266032999,-0.803770501409449,-0.0252211175209943,-0.0516267295407913,0.0982793463179208,-0.309458730367009,0.342846199068004,0.105091901392983,-0.457270755824451,-0.118968669208616,1.3886032255026,0.119589881365877,0.42608213948167,-0.779920095661237,-0.675373434728754,-0.161902527275242,-0.245547912477508,-0.705243506235569,0.206384113897465,0.343446512288089,0.0793086833516935,0.105958207176696,-0.01012766160198,0.0294109872029445,1.79,true
62330,1.14086473658976,1.22131743135767,-1.45295546048243,2.06757505760281,0.854742052227546,-0.981222507744598,0.325713913670098,-0.0377214068783676,0.113219371615132,-2.12697274994354,0.915947028928619,-0.468571538051367,-0.523377293666349,-4.86186658087283,0.421013353871263,0.866440624739209,4.08248488419359,1.1963181517001,-1.10076358353881,-0.0677120411898438,-0.377597095255037,-0.79345965987036,-0.132333171548173,-0.33158626897425,0.664877856718148,-0.309312434134138,0.099941947375597,0.122988311929089,1,fraud
62341,-5.26775974325256,2.50671895922695,-5.29092481764433,4.8861341982102,-3.34318841087649,-1.10008548506579,-5.81050918581537,1.72634335514407,-0.749277159995058,-4.83482799462627,3.54601225001006,-7.75128547808951,-1.19569394502348,-10.0185024459282,0.29639612212368,-7.47716172698803,-9.78580026201852,-4.24397714797126,2.68112678165858,-0.286043269744833,0.764265624858483,0.473261684078133,0.54848172305712,-0.15685005182413,-0.71018694460215,-0.366422677340972,-1.48676592030738,0.677664104601632,1.1,fraud
62411,-0.205057615766733,-2.67267503770447,0.313564499163054,0.776360613232432,-1.70982836022903,0.343307969534296,0.213613560973371,0.00845411993018204,1.11785743860683,-0.82743976872668,-0.566679040328886,0.690516390289438,0.0861450239021341,-0.367201441980748,0.038530313784476,-0.317559376089779,0.441959656392979,-0.941227828725666,-0.117828431449748,1.33913362363532,0.22427757078649,-0.67428624764837,-0.517438591990727,0.19195690373898,-0.196696059413405,0.896332567424661,-0.15158613623155,0.134774499687473,719.61,true
